ID_sito;regione;provincia;comune;latitudine;longitudine;entro_50m_da_indirizzi_interessati_da_piani_di_intervento_pubblici_privati
33030;CAMPANIA;SALERNO;CAPACCIO PAESTUM;40,45341349;15,0019505;
33032;CALABRIA;CROTONE;CROTONE;39,06563599;17,021689;
33034;CALABRIA;CROTONE;MESORACA;39,08678199;16,805025;
33037;CALABRIA;CROTONE;PETILIA POLICASTRO;39,11243999;16,78655;si
33039;CALABRIA;CROTONE;SAN MAURO MARCHESATO;39,10813999;16,92417;
33043;CALABRIA;CROTONE;PETILIA POLICASTRO;39,12443599;16,787908;
33045;CALABRIA;CROTONE;SAN MAURO MARCHESATO;39,11365624;16,95558711;
33046;CALABRIA;CROTONE;SAN MAURO MARCHESATO;39,11395599;16,955414;
33048;CALABRIA;CROTONE;PETILIA POLICASTRO;39,14078049;16,7536105;
33050;CALABRIA;CROTONE;COTRONEI;39,15275099;16,7741925;
33051;CALABRIA;CROTONE;SANTA SEVERINA;39,12617799;16,902914;
33052;CALABRIA;CROTONE;CROTONE;39,14311099;17,0440815;
33053;CALABRIA;CROTONE;CROTONE;39,14470699;17,043275;
33056;CALABRIA;COSENZA;BIANCHI;39,10508149;16,4123605;
33057;CALABRIA;COSENZA;BIANCHI;39,10510399;16,412757;
33058;CALABRIA;COSENZA;BIANCHI;39,10555599;16,413714;
33060;CALABRIA;COSENZA;PARENTI;39,16148299;16,47531;
33061;CALABRIA;COSENZA;PARENTI;39,16311399;16,475386;
33062;CALABRIA;COSENZA;PARENTI;39,17302999;16,52072;
33064;CALABRIA;COSENZA;ROGLIANO;39,19741899;16,44611;
33065;CALABRIA;COSENZA;APRIGLIANO;39,20005799;16,448164;
33066;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,23818888;16,51748511;
33069;CALABRIA;CROTONE;CROTONE;39,14534399;17,043747;
33070;CALABRIA;CROTONE;SCANDALE;39,16565399;17,008934;
33074;CALABRIA;CROTONE;CACCURI;39,23163999;16,78017;
33075;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,23991999;16,68689;
33081;CALABRIA;COSENZA;LAGO;39,14799999;16,13264;
33083;CALABRIA;COSENZA;LAGO;39,14866899;16,139831;
33085;CALABRIA;COSENZA;BELMONTE CALABRO;39,15604399;16,072219;
33088;CALABRIA;COSENZA;BELMONTE CALABRO;39,17727799;16,076194;
33089;CALABRIA;COSENZA;LONGOBARDI;39,20182299;16,070582;
33091;CALABRIA;COSENZA;FIUMEFREDDO BRUZIO;39,22805799;16,079386;
33092;CALABRIA;COSENZA;GRIMALDI;39,14700299;16,239794;
33093;CALABRIA;COSENZA;GRIMALDI;39,14719999;16,24272;
33094;CALABRIA;COSENZA;DOMANICO;39,18861399;16,197072;
33095;CALABRIA;COSENZA;DOMANICO;39,21738799;16,201715;
33102;CALABRIA;COSENZA;PATERNO CALABRO;39,22583149;16,260458;
33103;CALABRIA;COSENZA;DIPIGNANO;39,23152999;16,24436;
33105;CALABRIA;COSENZA;DIPIGNANO;39,24478099;16,235108;
33106;CALABRIA;COSENZA;COSENZA;39,24367499;16,284664;
33108;CALABRIA;COSENZA;DIPIGNANO;39,24833999;16,23217;
33109;CALABRIA;COSENZA;MENDICINO;39,25340802;16,19582324;
33110;CALABRIA;COSENZA;MENDICINO;39,26171999;16,19665;
33111;CALABRIA;COSENZA;DIPIGNANO;39,26633599;16,247251;
33113;CALABRIA;COSENZA;COSENZA;39,26591499;16,31506;si
33119;CALABRIA;COSENZA;FALCONARA ALBANESE;39,27468999;16,063;
33123;CALABRIA;COSENZA;CASTROLIBERO;39,31230999;16,188;
33126;CALABRIA;COSENZA;PAOLA;39,32844861;16,06507001;
33127;CALABRIA;COSENZA;DIPIGNANO;39,26646999;16,24697;
33128;CALABRIA;COSENZA;DIPIGNANO;39,26755799;16,245108;
33129;CALABRIA;COSENZA;CAROLEI;39,27488999;16,21867;
33132;CALABRIA;COSENZA;COSENZA;39,28055999;16,27083;
33133;CALABRIA;COSENZA;COSENZA;39,28096699;16,271222;
33134;CALABRIA;COSENZA;COSENZA;39,28198099;16,270942;
33135;CALABRIA;COSENZA;COSENZA;39,28327799;16,267806;si
33136;CALABRIA;COSENZA;COSENZA;39,28650299;16,258356;
33143;CALABRIA;COSENZA;COSENZA;39,29390999;16,23767;
33150;CALABRIA;COSENZA;COSENZA;39,29585999;16,24414;
33171;CALABRIA;COSENZA;COSENZA;39,30415999;16,25745;si
33179;CALABRIA;COSENZA;COSENZA;39,30967999;16,246845;si
33190;CALABRIA;COSENZA;CASTROLIBERO;39,32023499;16,200302;
33195;CALABRIA;COSENZA;CASALI DEL MANCO;39,29455999;16,32136;
33196;CALABRIA;COSENZA;CASALI DEL MANCO;39,29512999;16,32138;
33197;CALABRIA;COSENZA;CASALI DEL MANCO;39,29559199;16,321372;
33204;CALABRIA;COSENZA;COSENZA;39,32202999;16,24874;si
33205;CALABRIA;COSENZA;RENDE;39,32399299;16,241276;si
33210;CALABRIA;COSENZA;PAOLA;39,32870599;16,065022;
33211;CALABRIA;COSENZA;PAOLA;39,35606499;16,033687;si
33212;CALABRIA;COSENZA;SAN FILI;39,33480599;16,137611;
33213;CALABRIA;COSENZA;RENDE;39,33374899;16,1801915;si
33214;CALABRIA;COSENZA;RENDE;39,34581449;16,163892;
33220;CALABRIA;COSENZA;RENDE;39,32630999;16,23078;
33221;CALABRIA;COSENZA;RENDE;39,32692899;16,230552;
33226;CALABRIA;COSENZA;RENDE;39,33450999;16,24375;si
33234;CALABRIA;COSENZA;CELICO;39,32916799;16,3952785;
33235;CALABRIA;COSENZA;LAPPANO;39,33592999;16,358084;
33246;CALABRIA;COSENZA;CASTIGLIONE COSENTINO;39,35260999;16,290248;si
33248;CALABRIA;COSENZA;RENDE;39,35991299;16,218083;si
33259;CALABRIA;COSENZA;MONTALTO UFFUGO;39,38457799;16,182086;
33260;CALABRIA;COSENZA;PAOLA;39,37848999;16,043389;
33262;CALABRIA;COSENZA;FUSCALDO;39,38842799;16,020207;
33263;CALABRIA;COSENZA;RENDE;39,36271999;16,25117;si
33267;CALABRIA;COSENZA;RENDE;39,36808499;16,22758;
33268;CALABRIA;COSENZA;RENDE;39,36692499;16,2547;
33269;CALABRIA;COSENZA;ROSE;39,40144699;16,295664;
33270;CALABRIA;COSENZA;ROSE;39,40612499;16,285053;
33271;CALABRIA;COSENZA;ROSE;39,40691999;16,286645;
33272;CALABRIA;COSENZA;LUZZI;39,41652499;16,270145;si
33278;CALABRIA;COSENZA;MONTALTO UFFUGO;39,39966999;16,151721;si
33279;CALABRIA;COSENZA;FUSCALDO;39,42068999;16,02437;
33281;CALABRIA;COSENZA;MONTALTO UFFUGO;39,40810799;16,156726;
33282;CALABRIA;COSENZA;MONTALTO UFFUGO;39,40816949;16,157279;
33284;CALABRIA;COSENZA;LAPPANO;39,33686899;16,3574;
33285;CALABRIA;COSENZA;LUZZI;39,44413199;16,33339;
33286;CALABRIA;COSENZA;LUZZI;39,44505799;16,336775;
33290;CALABRIA;COSENZA;LATTARICO;39,43935999;16,22417;
33291;CALABRIA;COSENZA;LUZZI;39,43839199;16,288442;
33295;CALABRIA;COSENZA;LUZZI;39,45962799;16,261286;
33297;CALABRIA;COSENZA;FUSCALDO;39,44044399;16,003111;
33299;CALABRIA;COSENZA;LATTARICO;39,43786399;16,193997;
33300;CALABRIA;COSENZA;LATTARICO;39,45722099;16,144308;
33301;CALABRIA;COSENZA;LATTARICO;39,45800099;16,141383;
33305;CALABRIA;COSENZA;ACQUAPPESA;39,47579199;15,962962;si
33308;CALABRIA;COSENZA;LUZZI;39,45983749;16,2616395;
33309;CALABRIA;COSENZA;LUZZI;39,46991849;16,294918;
33310;CALABRIA;COSENZA;ACRI;39,48802999;16,38425;si
33311;CALABRIA;COSENZA;ACRI;39,48966999;16,38033;
33316;CALABRIA;COSENZA;BISIGNANO;39,50511099;16,305417;
33317;CALABRIA;COSENZA;ACRI;39,50318999;16,38328;
33321;CALABRIA;COSENZA;LATTARICO;39,45966899;16,141803;
33323;CALABRIA;COSENZA;SAN MARTINO DI FINITA;39,48755799;16,140108;
33328;CALABRIA;COSENZA;CETRARO;39,51361099;15,9385;
33330;CALABRIA;COSENZA;CETRARO;39,51525049;15,9458315;
33331;CALABRIA;COSENZA;CETRARO;39,51743999;15,94069;
33332;CALABRIA;COSENZA;SAN MARTINO DI FINITA;39,49252999;16,14361;
33337;CALABRIA;COSENZA;SANTA SOFIA D'EPIRO;39,55191199;16,3369425;
33338;CALABRIA;COSENZA;SAN DEMETRIO CORONE;39,57551827;16,3477036;
33339;CALABRIA;COSENZA;VACCARIZZO ALBANESE;39,58357999;16,43078;
33340;CALABRIA;COSENZA;VACCARIZZO ALBANESE;39,58430499;16,433616;si
33343;CALABRIA;COSENZA;TARSIA;39,61791099;16,251611;
33344;CALABRIA;COSENZA;TARSIA;39,61510199;16,321413;
33345;CALABRIA;COSENZA;FAGNANO CASTELLO;39,56955149;16,0752795;
33348;CALABRIA;COSENZA;SAN MARCO ARGENTANO;39,54482099;16,106131;
33351;CALABRIA;COSENZA;SAN MARCO ARGENTANO;39,59682999;16,21775;
33357;CALABRIA;COSENZA;TARSIA;39,61567199;16,320175;
33358;CALABRIA;COSENZA;TARSIA;39,62038799;16,277698;
33359;CALABRIA;COSENZA;TARSIA;39,62202799;16,277778;
33361;CALABRIA;COSENZA;VACCARIZZO ALBANESE;39,58594399;16,433694;si
33362;CALABRIA;COSENZA;TERRANOVA DA SIBARI;39,65008499;16,341555;
33368;CALABRIA;COSENZA;PALUDI;39,54396693;16,67507399;
33370;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,57454999;16,63453;si
33371;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,57382999;16,647885;
33372;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,57598499;16,649568;
33374;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,57816999;16,63558;si
33375;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,58085399;16,625032;
33376;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,58187999;16,625815;
33380;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,59229999;16,619775;
33381;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,59086799;16,643521;
33384;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,59878199;16,636329;si
33385;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,59932999;16,63781;si
33388;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,61185999;16,62544;
33391;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,59629399;16,7170725;
33394;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,59938199;16,710703;
33395;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,60050999;16,71144;
33397;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,60368999;16,71167;
33400;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,60710199;16,693822;
33403;CALABRIA;COSENZA;CROSIA;39,60927199;16,765313;
33408;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,61813299;16,63586;
33409;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,61861099;16,636833;
33415;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,24010999;16,68697;
33425;CALABRIA;CROTONE;CASABONA;39,25445599;16,940219;
33426;CALABRIA;CROTONE;CASABONA;39,25553299;16,940249;
33427;CALABRIA;CROTONE;CASABONA;39,25560999;16,94;
33428;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,23978099;16,500942;
33429;CALABRIA;COSENZA;CASALI DEL MANCO;39,28311399;16,451219;
33431;CALABRIA;COSENZA;LONGOBUCCO;39,46332099;16,603638;
33434;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,27815299;16,553367;
33435;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,27916699;16,554167;
33436;CALABRIA;COSENZA;CASALI DEL MANCO;39,29424999;16,529692;
33437;CALABRIA;COSENZA;SPEZZANO DELLA SILA;39,33620799;16,439197;
33439;CALABRIA;COSENZA;SPEZZANO DELLA SILA;39,33866899;16,440386;si
33441;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,26272599;16,754714;
33442;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,26433449;16,754888;si
33444;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,28800599;16,654783;
33445;CALABRIA;CROTONE;STRONGOLI;39,26613999;17,0508315;
33450;CALABRIA;CROTONE;MELISSA;39,29805199;17,1040575;
33451;CALABRIA;CROTONE;SAN NICOLA DELL'ALTO;39,29772099;16,9624715;
33452;CALABRIA;CROTONE;VERZINO;39,30728899;16,855581;
33454;CALABRIA;CROTONE;MELISSA;39,29618999;17,017453;si
33455;CALABRIA;CROTONE;MELISSA;39,29720599;17,018247;si
33456;CALABRIA;CROTONE;PALLAGORIO;39,31382149;16,9171165;
33457;CALABRIA;CROTONE;MELISSA;39,31521999;17,028779;
33458;CALABRIA;COSENZA;SAN GIOVANNI IN FIORE;39,28812799;16,654553;
33460;CALABRIA;COSENZA;BOCCHIGLIERO;39,42155399;16,741147;
33462;CALABRIA;CROTONE;UMBRIATICO;39,34830099;16,902347;
33463;CALABRIA;CROTONE;UMBRIATICO;39,34923299;16,904303;
33464;CALABRIA;CROTONE;CIRO';39,38363999;17,058918;
33466;CALABRIA;COSENZA;CAMPANA;39,41102999;16,81336;
33467;CALABRIA;COSENZA;CAMPANA;39,41149099;16,810219;
33468;CALABRIA;COSENZA;CAMPANA;39,41249999;16,811014;
33470;CALABRIA;COSENZA;BOCCHIGLIERO;39,42256399;16,741944;
33473;CALABRIA;COSENZA;CROPALATI;39,50670491;16,71625437;
33475;CALABRIA;COSENZA;SPEZZANO DELLA SILA;39,33882999;16,44125;
33476;CALABRIA;COSENZA;ACRI;39,45061399;16,474275;
33477;CALABRIA;COSENZA;ACRI;39,45122499;16,473668;
33478;CALABRIA;COSENZA;ACRI;39,50032999;16,47461;
33479;CALABRIA;COSENZA;ACRI;39,50061099;16,473972;
33480;CALABRIA;COSENZA;ACRI;39,51149099;16,480307;
33481;CALABRIA;COSENZA;ACRI;39,51249999;16,481111;
33482;CALABRIA;COSENZA;LONGOBUCCO;39,46478099;16,603719;
33483;CALABRIA;COSENZA;ACRI;39,52091799;16,4548075;
33484;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,56986699;16,527104;
33489;CALABRIA;COSENZA;SCALA COELI;39,46416999;16,92253;
33490;CALABRIA;COSENZA;TERRAVECCHIA;39,46454799;16,922541;
33507;CALABRIA;COSENZA;CROPALATI;39,50708999;16,716107;
33522;CALABRIA;CROTONE;CROTONE;39,18625199;17,117515;
33523;CALABRIA;CROTONE;CROTONE;39,18675299;17,116414;
33528;CALABRIA;CROTONE;CIRO' MARINA;39,35430999;17,12481;
33530;CALABRIA;CROTONE;CIRO' MARINA;39,36635299;17,109894;
33533;CALABRIA;CROTONE;CIRO' MARINA;39,37155999;17,11203;
33535;CALABRIA;CROTONE;CIRO' MARINA;39,37235999;17,1261395;si
33536;CALABRIA;CROTONE;CIRO' MARINA;39,37263999;17,13369;si
33540;CALABRIA;CROTONE;CIRO' MARINA;39,39468099;17,116919;
33541;PUGLIA;TARANTO;LIZZANO;40,32687099;17,457112;
33542;PUGLIA;TARANTO;LIZZANO;40,33857999;17,45953;
33544;PUGLIA;LECCE;NARDO';40,19171999;17,93644;
33549;PUGLIA;LECCE;CASTRIGNANO DEL CAPO;39,79722099;18,368082;
33550;PUGLIA;LECCE;CASTRIGNANO DEL CAPO;39,80456699;18,353131;
33554;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,80943099;18,373292;
33556;PUGLIA;LECCE;PATU';39,82144099;18,3062205;
33558;PUGLIA;LECCE;CASTRIGNANO DEL CAPO;39,82567799;18,343964;
33559;PUGLIA;LECCE;CASTRIGNANO DEL CAPO;39,82523299;18,360469;
33560;PUGLIA;LECCE;SALVE;39,83907999;18,20922;si
33564;PUGLIA;LECCE;MORCIANO DI LEUCA;39,83741999;18,28692;
33565;PUGLIA;LECCE;MORCIANO DI LEUCA;39,83710549;18,2974135;
33571;PUGLIA;LECCE;SALVE;39,85419499;18,193645;
33573;PUGLIA;LECCE;MORCIANO DI LEUCA;39,84722049;18,300279;
33577;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,84498099;18,385854;
33579;PUGLIA;LECCE;UGENTO;39,86418999;18,16719;
33587;PUGLIA;LECCE;UGENTO;39,87333149;18,143779;
33590;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,85468999;18,3847;
33591;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,85479999;18,38495;
33593;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,85568199;18,388982;
33594;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,86159399;18,38585;
33595;PUGLIA;LECCE;GAGLIANO DEL CAPO;39,86165099;18,386187;
33597;PUGLIA;LECCE;UGENTO;39,89005849;18,11125;si
33603;CALABRIA;COSENZA;ROGGIANO GRAVINA;39,62389199;16,140942;
33605;CALABRIA;COSENZA;SAN SOSTI;39,65539099;16,022471;
33606;CALABRIA;COSENZA;ACQUAFORMOSA;39,71260999;16,08472;
33607;CALABRIA;COSENZA;SAN DONATO DI NINEA;39,71449899;16,055783;
33608;CALABRIA;COSENZA;ALTOMONTE;39,69174999;16,130029;
33611;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,66188799;16,411209;
33616;CALABRIA;COSENZA;SAN LORENZO DEL VALLO;39,67405849;16,2962495;
33617;CALABRIA;COSENZA;SAN LORENZO DEL VALLO;39,67991899;16,230942;
33618;CALABRIA;COSENZA;SAN LORENZO DEL VALLO;39,70686799;16,282133;
33619;CALABRIA;COSENZA;SAN LORENZO DEL VALLO;39,70716399;16,282161;si
33620;CALABRIA;COSENZA;TERRANOVA DA SIBARI;39,67093699;16,356691;
33621;CALABRIA;COSENZA;TERRANOVA DA SIBARI;39,67200299;16,358442;
33622;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,72411149;16,35125;
33623;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,71940999;16,45119;
33630;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,74124999;16,481121;
33632;CALABRIA;COSENZA;CASTROVILLARI;39,75282099;16,270638;
33638;CALABRIA;COSENZA;SARACENA;39,74380799;16,204914;
33640;CALABRIA;COSENZA;SAN DONATO DI NINEA;39,71550799;16,0566;
33641;CALABRIA;COSENZA;SARACENA;39,79107599;16,057379;
33642;CALABRIA;COSENZA;SARACENA;39,79144699;16,057331;
33643;CALABRIA;COSENZA;MORANO CALABRO;39,84658049;16,092471;
33645;CALABRIA;COSENZA;SARACENA;39,75384699;16,223083;
33648;CALABRIA;COSENZA;MAIERA';39,68508099;15,849145;
33650;CALABRIA;COSENZA;MAIERA';39,68530699;15,849305;
33651;CALABRIA;COSENZA;BUONVICINO;39,68609199;15,849967;
33652;CALABRIA;COSENZA;DIAMANTE;39,68936899;15,831739;
33654;CALABRIA;COSENZA;DIAMANTE;39,69232199;15,827483;
33659;CALABRIA;COSENZA;SANTA MARIA DEL CEDRO;39,73508249;15,858808;
33661;CALABRIA;COSENZA;GRISOLIA;39,74077999;15,81383;
33662;CALABRIA;COSENZA;GRISOLIA;39,73841899;15,855553;
33664;CALABRIA;COSENZA;SANTA MARIA DEL CEDRO;39,75769899;15,816453;
33672;CALABRIA;COSENZA;SCALEA;39,78859099;15,806557;
33673;CALABRIA;COSENZA;SCALEA;39,78889499;15,80892;
33674;CALABRIA;COSENZA;ORSOMARSO;39,79437799;15,900417;
33679;CALABRIA;COSENZA;SCALEA;39,81054899;15,788631;
33681;CALABRIA;COSENZA;SANTA DOMENICA TALAO;39,80868699;15,862094;
33682;CALABRIA;COSENZA;SANTA DOMENICA TALAO;39,80949999;15,86236;
33684;CALABRIA;COSENZA;SCALEA;39,81627999;15,79881;
33686;CALABRIA;COSENZA;SANTA DOMENICA TALAO;39,80962799;15,862747;
33694;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,74825899;16,455109;
33695;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,74891699;16,454111;si
33698;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,77561399;16,332331;
33699;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,78541999;16,32092;
33700;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,74488899;16,4929715;
33701;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,77825699;16,472829;
33703;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,79399949;16,328361;
33704;CALABRIA;COSENZA;CASTROVILLARI;39,80154199;16,271251;
33705;CALABRIA;COSENZA;CASTROVILLARI;39,80368499;16,251145;
33709;CALABRIA;COSENZA;CASTROVILLARI;39,81828399;16,193782;
33714;CALABRIA;COSENZA;MORANO CALABRO;39,82444399;16,160556;
33715;CALABRIA;COSENZA;MORANO CALABRO;39,82444399;16,160882;
33716;CALABRIA;COSENZA;MORANO CALABRO;39,82452999;16,161315;
33718;CALABRIA;COSENZA;CASTROVILLARI;39,80255799;16,272053;
33720;CALABRIA;COSENZA;CIVITA;39,80036199;16,331161;
33721;CALABRIA;COSENZA;CERCHIARA DI CALABRIA;39,79230599;16,467392;
33724;CALABRIA;COSENZA;FRANCAVILLA MARITTIMA;39,80656899;16,394056;
33728;CALABRIA;COSENZA;VILLAPIANA;39,82922499;16,488164;
33729;CALABRIA;COSENZA;VILLAPIANA;39,82947099;16,485668;
33731;CALABRIA;COSENZA;CASTROVILLARI;39,82968999;16,22286;
33734;CALABRIA;COSENZA;FRASCINETO;39,82518299;16,256858;
33740;CALABRIA;COSENZA;MORANO CALABRO;39,84732799;16,092515;
33741;CALABRIA;COSENZA;MORANO CALABRO;39,84894699;16,092608;
33748;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,65114999;16,54579;
33749;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,65654899;16,465304;
33750;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,65133999;16,5458;
33751;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,65820799;16,465286;
33752;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,65891799;16,4656395;
33753;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,65662199;16,522634;
33759;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,69802299;16,518417;
33761;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,72844149;16,50614;
33762;CALABRIA;COSENZA;CASSANO ALLO IONIO;39,73010599;16,506974;
33763;CALABRIA;COSENZA;VILLAPIANA;39,82941399;16,487914;
33766;CALABRIA;COSENZA;TREBISACCE;39,86624999;16,52758;
33768;CALABRIA;COSENZA;TREBISACCE;39,87126499;16,522948;
33772;CALABRIA;COSENZA;CORIGLIANO-ROSSANO;39,61896999;16,6505;
33775;CALABRIA;COSENZA;TREBISACCE;39,90160599;16,545403;
33776;CALABRIA;COSENZA;TREBISACCE;39,90177699;16,545304;
33777;CALABRIA;COSENZA;AMENDOLARA;39,94243999;16,59256;
33778;CALABRIA;COSENZA;AMENDOLARA;39,94289799;16,59336;
33783;CALABRIA;COSENZA;ROSETO CAPO SPULICO;39,97236099;16,618028;
33786;CALABRIA;COSENZA;ROSETO CAPO SPULICO;39,99955899;16,5914185;
33787;CALABRIA;COSENZA;ORIOLO;40,00470199;16,534841;
33788;CALABRIA;COSENZA;ROSETO CAPO SPULICO;40,00193099;16,593092;
33789;CALABRIA;COSENZA;MONTEGIORDANO;40,03191599;16,591928;
33791;BASILICATA;MATERA;PISTICCI;40,29317499;16,768638;
33794;CALABRIA;COSENZA;PIETRAPAOLA;39,54282999;16,8395;
33795;CALABRIA;COSENZA;PIETRAPAOLA;39,54368599;16,838464;
33798;BASILICATA;MATERA;PISTICCI;40,32290999;16,78611;
33799;BASILICATA;MATERA;PISTICCI;40,32622999;16,786076;
33800;BASILICATA;MATERA;PISTICCI;40,33915999;16,76767;
33801;CALABRIA;COSENZA;MONTEGIORDANO;40,04149999;16,52975;
33802;CALABRIA;COSENZA;MONTEGIORDANO;40,04181599;16,52873;
33803;CALABRIA;COSENZA;MONTEGIORDANO;40,04189199;16,528483;
33805;CALABRIA;COSENZA;CANNA;40,08552499;16,515626;
33806;CALABRIA;COSENZA;CANNA;40,08652199;16,516436;
33807;CALABRIA;COSENZA;ROCCA IMPERIALE;40,08607899;16,603931;
33809;CALABRIA;COSENZA;ROCCA IMPERIALE;40,10222199;16,580944;
33812;BASILICATA;MATERA;NOVA SIRI;40,12302999;16,64431;
33817;BASILICATA;MATERA;NOVA SIRI;40,13386099;16,6300815;si
33818;BASILICATA;MATERA;NOVA SIRI;40,14304399;16,535833;
33823;BASILICATA;MATERA;NOVA SIRI;40,15724999;16,53514;
33825;BASILICATA;MATERA;POLICORO;40,17569019;16,65540372;
33836;PUGLIA;LECCE;ALESSANO;39,87783999;18,32555;
33838;PUGLIA;LECCE;CORSANO;39,88100999;18,367115;si
33839;PUGLIA;LECCE;UGENTO;39,89650549;18,1175925;
33845;PUGLIA;LECCE;ALESSANO;39,89158799;18,330611;si
33846;PUGLIA;LECCE;UGENTO;39,90632299;18,188625;
33847;PUGLIA;LECCE;UGENTO;39,90656899;18,188764;
33851;PUGLIA;LECCE;TIGGIANO;39,89677999;18,37811;
33855;PUGLIA;LECCE;ALLISTE;39,92416999;18,06983;
33856;PUGLIA;LECCE;ALLISTE;39,92948999;18,06775;
33860;PUGLIA;LECCE;TIGGIANO;39,90513499;18,3868;
33861;PUGLIA;LECCE;TRICASE;39,90540199;18,387056;
33866;PUGLIA;LECCE;ALLISTE;39,93259699;18,066542;
33867;PUGLIA;LECCE;ALLISTE;39,93701999;18,12398;
33872;PUGLIA;LECCE;TRICASE;39,91651399;18,391742;
33874;PUGLIA;LECCE;SPECCHIA;39,92907999;18,29165;
33875;PUGLIA;LECCE;RACALE;39,94703999;18,03992;
33879;PUGLIA;LECCE;TRICASE;39,92781899;18,321934;
33888;PUGLIA;LECCE;TAURISANO;39,94482999;18,21334;
33889;PUGLIA;LECCE;RACALE;39,95498099;18,065062;
33899;PUGLIA;LECCE;TRICASE;39,94519199;18,345779;
33904;PUGLIA;LECCE;TAVIANO;39,97468999;18,0183;
33905;PUGLIA;LECCE;SPECCHIA;39,95088999;18,3025;
33909;PUGLIA;LECCE;MELISSANO;39,97358999;18,111;
33912;PUGLIA;LECCE;MELISSANO;39,97417899;18,113122;
33919;PUGLIA;LECCE;TAURISANO;39,96890999;18,21133;
33921;PUGLIA;LECCE;TAVIANO;39,98820132;18,07145764;
33922;PUGLIA;LECCE;TAVIANO;39,99465999;18,066795;
33927;PUGLIA;LECCE;ANDRANO;39,96990899;18,39727;
33928;PUGLIA;LECCE;ANDRANO;39,97001399;18,3967455;
33929;PUGLIA;LECCE;RUFFANO;39,98429099;18,247848;
33930;PUGLIA;LECCE;ANDRANO;39,97146999;18,40389;
33931;PUGLIA;LECCE;ANDRANO;39,97206999;18,404798;si
33933;PUGLIA;LECCE;ANDRANO;39,98150999;18,348135;
33935;PUGLIA;LECCE;GALLIPOLI;40,01501299;18,028731;
33937;PUGLIA;LECCE;CASARANO;40,01546999;18,14556;
33942;PUGLIA;LECCE;DISO;39,98644799;18,404611;
33949;PUGLIA;LECCE;CASARANO;40,01544999;18,1718;
33953;PUGLIA;LECCE;CASARANO;40,01591999;18,14588;
33954;PUGLIA;LECCE;GALLIPOLI;40,03188999;18,01839;
33956;PUGLIA;LECCE;GALLIPOLI;40,03736099;18,019255;si
